id,name,attribute,level,type,atk,def
34198387,Meowseclick,EARTH,4,Cyberse,1400,1100
34926568,Merciless Scorpion of Serket,EARTH,6,Fairy,2500,2000
3580032,Merlin,DARK,3,Spellcaster,1400,500
4252828,Mermaid Archer,WATER,3,Sea Serpent,1200,200
24435369,Mermaid Knight,WATER,4,Aqua,1500,700
87047161,Mermaid Shark,WATER,1,Fish,100,300
75180828,Mermail Abyssbalaen,WATER,7,Aqua,2500,2000
74298287,Mermail Abyssdine,WATER,3,Aqua,1000,200
69293721,Mermail Abyssgunde,WATER,3,Aqua,1400,800
96682430,Mermail Abysshilde,WATER,3,Aqua,1300,400
37781520,Mermail Abyssleed,WATER,7,Sea Serpent,2700,1000
23899727,Mermail Abysslinde,WATER,3,Aqua,1500,1200
95466842,Mermail Abysslung,WATER,4,Fish,1200,1800
21767650,Mermail Abyssmander,WATER,4,Fish,100,2000
21954587,Mermail Abyssmegalo,WATER,7,Sea Serpent,2400,1900
71133680,Mermail Abyssnerei,WATER,3,Aqua,1200,2000
282886,Mermail Abyssnose,WATER,4,Fish,1500,1500
28577986,Mermail Abyssocea,WATER,3,Aqua,1100,1900
58471134,Mermail Abysspike,WATER,4,Fish,1600,800
22446869,Mermail Abyssteus,WATER,7,Aqua,1700,2400
22076135,Mermail Abyssturge,WATER,4,Fish,1700,1100
53085623,Mermail Shadow Squad,WATER,3,Sea Serpent,0,1900
49808196,Metabo Globster,DARK,3,Fiend,800,300
37792478,Metabo-Shark,WATER,4,Fish,1800,500
74530899,"Metaion, the Timelord",FIRE,10,Fairy,0,0
65957473,Metal Armored Bug,EARTH,8,Insect,2800,1500
55998462,Metal Fish,WATER,5,Machine,1600,1900
68339286,Metal Guardian,DARK,5,Fiend,1150,2150
29157292,Metal Illusionist,LIGHT,1,Spellcaster,0,0
7200041,Metal Shooter,LIGHT,5,Machine,800,800
27704731,Metalflame Swordsman,FIRE,6,Machine,2500,1600
33256280,Metalfoes Goldriver,FIRE,4,Psychic,1900,500
7868571,Metalfoes Silverd,FIRE,3,Psychic,1700,100
60473572,Metalfoes Steelen,FIRE,2,Psychic,0,2100
56518311,Metalfoes Vanisher,FIRE,9,Psychic,2900,1900
69351984,Metalfoes Volflame,FIRE,7,Psychic,2400,2000
7369217,Metallizing Parasite - Lunatite,WATER,7,Aqua,1000,500
87564935,Metallizing Parasite - Soltite,WATER,7,Aqua,1000,500
32472237,Metalrokket Dragon,DARK,4,Dragon,1700,1400
57761191,"Metaltron XII, the True Dracombatant",LIGHT,9,Wyrm,3000,3000
50705071,Metalzoa,DARK,8,Machine,3000,2300
27268998,Metalzoa X,DARK,8,Machine,3000,2300
41456841,Metamorphosed Insect Queen,EARTH,7,Insect,2800,2400
89189982,Metaphys Armed Dragon,LIGHT,7,Wyrm,2800,1000
45960523,Metaphys Daedalus,LIGHT,7,Wyrm,2600,1500
12196873,Metaphys Decoy Dragon,LIGHT,2,Wyrm,300,200
45148985,Metaphys Executor,LIGHT,10,Wyrm,3000,2500
72355272,Metaphys Nephthys,LIGHT,8,Wyrm,2400,1600
19476824,Metaphys Ragnarok,LIGHT,4,Wyrm,1500,1000
18743376,Metaphys Tyrant Dragon,LIGHT,8,Wyrm,2900,2500
501000001,Meteo the Matchless,DARK,8,Beast-Warrior,2400,2000
64271667,Meteor Dragon,EARTH,6,Dragon,1800,2000
17871506,Meteor Dragon Red-Eyes Impact,DARK,6,Dragon,1800,2000
99748883,Meteor Rush - Monochroid,EARTH,10,Machine,0,0
26638543,Metrognome,EARTH,4,Fairy,1800,1600
92826944,Mezuki,EARTH,4,Zombie,1700,800
30373970,Miasma Dragon Tistina,DARK,10,Aqua,2000,0
7733560,"Michion, the Timelord",FIRE,10,Fairy,0,0
2347477,Micro Coder,DARK,1,Cyberse,300,0
75487237,Mid Shield Gardna,EARTH,4,Warrior,100,1800
83678433,Midnight Fiend,DARK,2,Fiend,800,600
81743801,Mighty Dino King Rex,EARTH,9,Dinosaur,3200,1200
62327910,Mighty Guard,EARTH,4,Machine,500,1200
38277918,Mikazukinoyaiba,DARK,7,Dragon,2200,2350
85753549,"Mikazukinoyaiba, the Moon Fang Dragon",DARK,7,Dragon,2200,2350
47558785,Mild Turkey,FIRE,4,Winged Beast,1000,2000
33225925,Milla the Temporal Magician,LIGHT,4,Spellcaster,1800,1000
47986555,Millennium Golem,EARTH,6,Rock,2000,2200
82482194,Millennium Scorpion,EARTH,5,Insect,2000,1800
5130393,Millennium Seeker,DARK,4,Spellcaster,1000,1000
32012841,Millennium Shield,EARTH,5,Warrior,0,3000
89785779,Millennium-Eyes Illusionist,DARK,2,Spellcaster,0,1400
7489323,Milus Radiant,EARTH,1,Beast,300,250
72427512,Mimicking Man-Eater Bug,EARTH,4,Insect,450,600
50415441,Mimighoul Archfiend,EARTH,1,Fiend,0,1900
11677278,Mimighoul Armor,EARTH,1,Warrior,600,1500
23920796,Mimighoul Cerberus,EARTH,1,Beast,400,1800
81522098,Mimighoul Dragon,EARTH,1,Dragon,500,2000
43066927,Mimighoul Fairy,EARTH,1,Fairy,100,100
101304017,Mimighoul Flower,EARTH,1,Plant,0,2100
55537983,Mimighoul Master,EARTH,4,Zombie,1800,1200
80551022,Mimighoul Slime,EARTH,1,Aqua,400,500
74879881,Mimikuril,DARK,3,Fiend,0,0
45651298,Mimimic,EARTH,3,Machine,300,300
76348260,Mimir of the Nordic Ascendant,DARK,2,Fairy,600,0
61845881,Minairuka,WATER,4,Fish,1500,500
32539892,Minar,EARTH,3,Insect,850,750
96782886,Mind Master,LIGHT,1,Psychic,100,200
66690411,Mind on Air,DARK,6,Spellcaster,1000,1600
62606805,Mind Procedure,LIGHT,3,Psychic,1100,1100
85060248,Mind Protector,LIGHT,3,Psychic,0,2200
76321376,Mine Golem,EARTH,3,Rock,1000,1900
94079037,Mine Mole,EARTH,3,Beast,1000,1200
24419823,Minefieldriller,EARTH,4,Machine,1500,1500
40164421,"Minerva, Lightsworn Maiden",LIGHT,3,Spellcaster,800,200
53666449,"Minerva, Scholar of the Sky",LIGHT,4,Fairy,1700,400
21147203,Minimalian,WATER,4,Psychic,100,100
43708640,Minoan Centaur,EARTH,6,Beast-Warrior,1800,1000
46864967,Minomushi Warrior,EARTH,4,Rock,1300,1200
44201739,Mira Match,FIRE,1,Spellcaster,0,0
30875635,Miracle Ejector,EARTH,3,Spellcaster,400,400
131182,Miracle Flipper,LIGHT,2,Spellcaster,300,500
63259351,Miracle Jurassic Egg,EARTH,4,Dinosaur,0,2000
18988396,Miracle Raven,DARK,1,Fiend,300,300
15960641,Mirage Dragon,LIGHT,4,Dragon,1600,600
49217579,Mirage Knight,LIGHT,8,Warrior,2800,2000
73936388,Mirage Swordsman,FIRE,8,Warrior,2800,2000
45358284,Mirror Ladybug,LIGHT,1,Insect,100,100
9396662,Mirror Mage of the Ice Barrier,WATER,2,Aqua,1000,400
40159926,Mirror Resonator,LIGHT,1,Fiend,0,0
28954097,Mirror Swordknight,LIGHT,4,Illusion,1900,300
33178416,Misairuzame,WATER,5,Fish,1400,1600
38572779,Miscellaneousaurus,FIRE,4,Dinosaur,1800,1000
28115467,MiSolfachord Eliteia,WATER,3,Fairy,1100,400
12836042,Missing Force,DARK,4,Warrior,1500,1000
28601770,Mist Archfiend,DARK,5,Fiend,2400,0
65549080,Mist Condor,WIND,4,Winged Beast,1400,400
29587993,Mist Valley Apex Avian,WIND,7,Winged Beast,2700,2000
14983497,Mist Valley Baby Roc,WIND,2,Winged Beast,400,600
41978142,Mist Valley Executor,WIND,5,Thunder,2100,1600
82199284,Mist Valley Falcon,WIND,4,Winged Beast,2000,1200
95443805,Mist Valley Shaman,WIND,3,Winged Beast,1200,1200
22837504,Mist Valley Soldier,WIND,4,Winged Beast,1700,300
69448290,Mist Valley Thunderbird,WIND,3,Thunder,1100,700
29054481,Mist Valley Watcher,WIND,4,Spellcaster,1500,1900
92933195,Mist Valley Windmaster,WIND,2,Winged Beast,400,800
22404675,Mithra the Thunder Vassal,LIGHT,2,Thunder,800,1000
67282505,Mitsu the Insect Ninja,WATER,2,Insect,200,2100
76948970,"Mitsurugi no Miko, Wousu",DARK,8,Reptile,2000,2000
40543231,"Mitsurugi no Mikoto, Aramasa",DARK,4,Reptile,1200,900
82782870,"Mitsurugi no Mikoto, Kusanagi",DARK,4,Reptile,1600,400
18176525,"Mitsurugi no Mikoto, Saji",DARK,4,Reptile,1000,1700
71340250,Mixeroid,WIND,4,Machine,0,2200
45159319,Moai Interceptor Cannons,EARTH,4,Rock,1100,2000
4929256,Mobius the Frost Monarch,WATER,6,Aqua,2400,1000
23689697,Mobius the Mega Monarch,WATER,8,Aqua,2800,1000
9861795,Mogmole,EARTH,2,Beast,800,800
66736715,"Moissa Knight, the Comet General",LIGHT,1,Warrior,100,100
19093698,Moissa Wight,DARK,1,Zombie,300,200
75285069,Moisture Creature,LIGHT,9,Fairy,2800,2900
94878265,Moja,EARTH,1,Beast,100,100
27288416,Mokey Mokey,LIGHT,1,Fairy,300,100
99910751,Mokey Mokey Adrift,LIGHT,1,Fairy,300,100
85401123,Mokomoko,WATER,1,Illusion,300,300
17192817,Molten Behemoth,FIRE,5,Pyro,1000,2200
4732017,Molten Zombie,FIRE,4,Pyro,1600,400
7225792,Mon Larvas,EARTH,4,Beast,1300,1400
3810071,Monk Fighter,EARTH,3,Rock,1300,1000
56897896,Mono Synchron,DARK,1,Machine,0,0
58807980,Monoceros,LIGHT,3,Beast,1000,1000
36121917,Monster Egg,EARTH,3,Warrior,600,900
637216,Monster Express,EARTH,4,Machine,1500,1200
84133008,Monster Eye,DARK,1,Fiend,250,350
97612389,Monster Tamer,EARTH,5,Warrior,1800,1600
35712107,Monstrous Bird,WIND,6,Winged Beast,2000,1900
15820147,Monsturtle,WATER,3,Aqua,800,1000
23303072,Montage Dragon,EARTH,8,Dragon,-1,0
45909477,Moon Envoy,LIGHT,4,Warrior,1100,1000
336601,Moon Gardna,LIGHT,4,Spellcaster,100,2000
74941992,Moon Magician,LIGHT,4,Spellcaster,1800,1500
16366944,Moonlit Papillon,LIGHT,4,Insect,1200,1600
38505587,Moremarshmallon,LIGHT,3,Fairy,300,500
24027078,"Morgan, the Enchantress of Avalon",DARK,3,Spellcaster,1300,1600
29439831,Morgana the Witch of Eyes,DARK,4,Spellcaster,1500,2100
55784832,Morinphen,DARK,5,Fiend,1550,1300
71717923,Mormolith,EARTH,4,Rock,1000,900
85457355,Morph King Stygi-Gel,DARK,1,Fiend,100,100
38267552,"Morpheus, the Dream Mirror Black Knight",DARK,8,Warrior,2800,1000
1872843,"Morpheus, the Dream Mirror White Knight",LIGHT,8,Warrior,1000,2800
33508719,Morphing Jar,EARTH,2,Rock,700,600
79106360,Morphing Jar #2,EARTH,3,Rock,800,700
43573231,Morpho Butterspy,DARK,4,Warrior,1200,1600
48381268,Morphtronic Boarden,EARTH,3,Machine,500,1800
92720564,Morphtronic Boomboxen,EARTH,4,Machine,1200,400
28124263,Morphtronic Cameran,LIGHT,2,Machine,800,600
93542102,Morphtronic Celfon,EARTH,1,Machine,100,100
91607976,Morphtronic Clocken,EARTH,2,Machine,600,1100
66331855,Morphtronic Datatron,FIRE,3,Pyro,1200,600
76865611,Morphtronic Lantron,LIGHT,1,Machine,200,200
29947751,Morphtronic Magnen,EARTH,3,Thunder,800,800
45593005,Morphtronic Magnen Bar,EARTH,1,Thunder,100,100
55119278,Morphtronic Radion,LIGHT,4,Thunder,1000,900
57108202,Morphtronic Remoten,EARTH,3,Machine,300,1200
1876841,Morphtronic Scannen,EARTH,6,Machine,1500,600
10591919,Morphtronic Scopen,LIGHT,3,Machine,800,1400
75775867,Morphtronic Slingen,WIND,4,Machine,1200,800
15521027,Morphtronic Smartfon,EARTH,1,Machine,100,100
2250266,Morphtronic Staplen,EARTH,4,Machine,1400,1000
38082437,Morphtronic Telefon,EARTH,1,Machine,100,100
48868994,Morphtronic Vacuumen,WIND,1,Machine,0,0
84592800,Morphtronic Videon,LIGHT,4,Machine,1000,1000
8483333,Mosaic Manticore,EARTH,8,Beast,2800,2500
57839750,Mother Grizzly,WATER,4,Beast-Warrior,1400,1000
17021204,Mother Spider,DARK,6,Insect,2300,1200
34034150,Mother Spider Splitter,DARK,5,Insect,0,2300
18837926,Motivating Captain,EARTH,1,Warrior,400,1200
77672444,Motor Frenzy,DARK,6,Machine,2100,1200
65515667,Motor Kaiser,DARK,5,Machine,2000,1400
78394032,Motor Shell,DARK,4,Machine,1300,1800
13959634,Moulinglacia the Elemental Lord,WATER,8,Sea Serpent,2800,2200
4931562,Mountain Warrior,EARTH,3,Beast-Warrior,600,1000
3395226,Mozarta the Melodious Maestra,LIGHT,8,Fairy,2600,2000
31477025,Mr. Volcano,FIRE,5,Pyro,2100,1300
86767655,Ms. Judge,LIGHT,4,Fiend,1800,600
70307656,Mucus Yolk,DARK,3,Aqua,0,100
71002019,Mudan the Rikka Fairy,WATER,6,Plant,1000,2400
82108372,Mudora,EARTH,4,Fairy,1500,1800
99937011,Mudora the Sword Oracle,EARTH,4,Fairy,1500,1800
46657337,Muka Muka,EARTH,2,Rock,600,300
42141493,Mulcharmy Fuwalos,WIND,4,Winged Beast,100,600
87126721,Mulcharmy Meowls,EARTH,4,Beast,100,600
84192580,Mulcharmy Purulia,WATER,4,Aqua,100,600
4848423,Muscle Medic,WATER,4,Warrior,2200,100
69992868,Muse-A,LIGHT,3,Fairy,850,900
14181608,Mushroom Man,EARTH,2,Plant,800,600
93900406,Mushroom Man #2,EARTH,3,Warrior,1250,800
9837195,"Musto, Oracle of Gusto",WIND,4,Psychic,1800,900
11508758,Mutant Mindmaster,DARK,6,Spellcaster,0,2500
1347977,Mysterious Guard,EARTH,3,Spellcaster,800,1200
54098121,Mysterious Puppeteer,EARTH,4,Warrior,1000,1500
62793020,Mystery Hand,DARK,2,Fiend,500,500
18108166,Mystery Shell Dragon,DARK,4,Wyrm,2000,0
47060154,Mystic Clown,DARK,4,Fiend,1500,1000
68516705,Mystic Horseman,EARTH,4,Beast,1300,1550
98049915,Mystic Lamp,DARK,1,Spellcaster,400,300
51912531,Mystic Macrocarpa Seed,EARTH,3,Plant,500,1000
14198496,Mystic Piper,LIGHT,1,Spellcaster,0,0
97534104,Mystic Potato,DARK,4,Plant,1400,1100
47507260,Mystic Swordsman LV2,EARTH,2,Warrior,900,0
74591968,Mystic Swordsman LV4,EARTH,4,Warrior,1900,1600
60482781,Mystic Swordsman LV6,EARTH,6,Warrior,2300,1700
83011278,Mystic Tomato,DARK,4,Plant,1400,1100
89194033,Mystical Beast of Serket,EARTH,6,Fairy,2500,2000
63515678,Mystical Capture Chain,LIGHT,2,Fairy,700,700
15025844,Mystical Elf,LIGHT,4,Spellcaster,800,2000
15613529,Mystical Elf - White Lightning,LIGHT,4,Spellcaster,800,2000
85239662,Mystical Fairy Elfuria,WIND,3,Spellcaster,1500,900
98745000,Mystical Knight of Jackal,LIGHT,7,Beast-Warrior,2700,1200
30451366,Mystical Sheep #1,EARTH,3,Beast,1150,900
83464209,Mystical Sheep #2,EARTH,3,Beast,800,1000
39552864,Mystical Shine Ball,LIGHT,2,Fairy,500,500
81263643,Mystrick Hulder,DARK,5,Spellcaster,1500,2400
50457953,Mythic Tree Dragon,EARTH,4,Dragon,100,1400
92841002,Mythic Water Dragon,WATER,8,Dragon,1000,2000
80959027,Mythical Beast Bashilisk,LIGHT,4,Spellcaster,1800,500
55424270,Mythical Beast Cerberus,LIGHT,4,Spellcaster,1400,1400
28570310,Mythical Beast Garuda,LIGHT,4,Spellcaster,1200,1600
91182675,Mythical Beast Jackal,DARK,1,Spellcaster,0,1400
27354732,Mythical Beast Jackal King,DARK,6,Spellcaster,2400,1400
53842431,Mythical Beast Master Cerberus,LIGHT,8,Spellcaster,2800,2800
54965929,Mythical Beast Medusa,LIGHT,4,Spellcaster,1500,1500
7574904,Myutant Arsenal,FIRE,8,Machine,3000,1000
34695290,Myutant Beast,EARTH,8,Beast,2400,2400
43709490,Myutant GB-88,WATER,4,Psychic,500,500
62201847,Myutant M-05,WATER,2,Psychic,0,500
61089209,Myutant Mist,WIND,8,Spellcaster,2700,2900
26561172,Myutant Mutant,WATER,1,Psychic,0,0
8200556,Myutant ST-46,WATER,3,Psychic,500,0
97518132,Naelshaddoll Ariel,WATER,4,Psychic,1000,1800
2881864,"Naglfar, Generaider Boss of Fire",FIRE,9,Beast-Warrior,3100,200
70948327,Nanobreaker,EARTH,4,Machine,1600,1800
99150062,Naturia Antjaw,EARTH,2,Insect,400,200
20174189,Naturia Bamboo Shoot,EARTH,5,Plant,2000,2000
44789585,Naturia Beans,EARTH,2,Plant,100,1200
27762803,Naturia Beetle,EARTH,4,Insect,400,1800
42110434,Naturia Butterfly,EARTH,3,Insect,500,1200
29942771,Naturia Camellia,EARTH,4,Plant,1400,700
60668166,Naturia Cherries,EARTH,1,Plant,200,200
33866130,Naturia Cliff,EARTH,4,Rock,1500,1000
98437424,Naturia Cosmobeet,EARTH,2,Plant,1000,700
70083723,Naturia Dragonfly,EARTH,4,Insect,1200,400
37349495,Naturia Eggplant,EARTH,2,Plant,1000,700
11390349,Naturia Fruitfly,EARTH,3,Insect,800,1500
80555116,Naturia Guardian,EARTH,4,Plant,1600,400
84905691,Naturia Horneedle,EARTH,4,Insect,1800,100
47795344,Naturia Hydrangea,EARTH,5,Plant,1900,2000
19605133,Naturia Ladybug,EARTH,1,Insect,100,100
51254980,Naturia Mantis,EARTH,4,Insect,1700,1500
24694698,Naturia Marron,EARTH,3,Plant,1200,700
93454062,Naturia Mole Cricket,EARTH,1,Insect,0,0
17285476,Naturia Mosquito,EARTH,1,Insect,200,300
7304544,Naturia Pineapple,EARTH,2,Plant,100,100
96653775,Naturia Pumpkin,EARTH,4,Plant,1400,800
87649699,Naturia Ragweed,EARTH,3,Plant,1200,2000
54161401,Naturia Rock,EARTH,3,Rock,1200,1200
61049315,Naturia Rosewhip,EARTH,3,Plant,400,1700
25654671,Naturia Spiderfang,EARTH,4,Insect,2100,400
23051413,Naturia Stag Beetle,EARTH,6,Insect,2200,1500
25866285,Naturia Stinkbug,EARTH,3,Insect,200,500
55099248,Naturia Strawberry,EARTH,4,Plant,1600,1200
7478431,Naturia Sunflower,EARTH,2,Plant,500,0
70261145,Naturia Tulip,EARTH,2,Plant,600,1500
16940215,Naturia Vein,EARTH,1,Plant,200,300
24644634,Naturia White Oak,EARTH,4,Plant,1800,1400
62405028,"Nauya, the Ogdoadic Remnant",DARK,4,Reptile,0,2000
41525660,Nazuki the Vaylantz Ninja,WATER,6,Spellcaster,1800,1800
51786039,Nebula Dragon,LIGHT,8,Dragon,2000,0
94655777,"Nebulus, Dragon Ruler of Mishaps",DARK,2,Dragon,1000,600
70084224,Neck Hunter,DARK,6,Fiend,1750,1900
77700347,Necro Defender,DARK,2,Fiend,0,800
99000151,Necro Fleur,DARK,1,Plant,0,0
4906301,Necro Gardna,DARK,3,Warrior,600,1300
44236692,Necro Linker,DARK,2,Fiend,600,0
48421595,Necro Synchron,DARK,2,Machine,200,400
28297833,Necroface,DARK,4,Zombie,1200,1800
61454890,Necrolancer the Time-lord,DARK,3,Spellcaster,800,900
66570171,Necroworld Banshee,DARK,4,Zombie,1800,200
94230224,Needle Ball,DARK,2,Fiend,750,700
98162242,Needle Burrower,DARK,5,Machine,1700,1700
17841097,Needle Soldier,EARTH,1,Machine,100,100
56223084,Needle Sunfish,WATER,3,Fish,1500,100
81843628,Needle Worm,EARTH,2,Insect,750,600
60666820,Nefarious Archfiend Eater of Nefariousness,EARTH,4,Beast,1500,200
66675911,Nehshaddoll Genius,EARTH,4,Machine,1800,1000
18189187,"Neiroy, the Dream Mirror Disciple",LIGHT,3,Fairy,1000,1000
90176467,"Neiroy, the Dream Mirror Traitor",DARK,3,Fiend,1000,1000
11021521,Neko Mane King,EARTH,1,Beast,0,0
1761063,Nekogal #1,EARTH,3,Beast,1100,900
43352213,Nekogal #2,EARTH,6,Beast-Warrior,1900,2000
39468724,Nekroz of Areadbhair,WATER,10,Warrior,3300,3200
26674724,Nekroz of Brionac,WATER,6,Warrior,2300,1400
52846880,Nekroz of Catastor,WATER,5,Dragon,2200,1200
99185129,Nekroz of Clausolas,WATER,3,Warrior,1200,2300
88240999,Nekroz of Decisive Armor,WATER,10,Dragon,3300,2300
74122412,Nekroz of Gungnir,WATER,7,Spellcaster,2500,1700
13408726,Nekroz of Metaltron,LIGHT,9,Wyrm,2500,3000
21105106,Nekroz of Sophia,LIGHT,11,Spellcaster,3600,3400
52068432,Nekroz of Trishula,WATER,9,Warrior,2700,2000
89463537,Nekroz of Unicore,WATER,4,Spellcaster,2300,1000
25857246,Nekroz of Valkyrus,WATER,8,Spellcaster,2900,1700
72090076,Nemeses Corridor,WIND,4,Thunder,1900,600
19211362,Nemeses Flag,FIRE,2,Pyro,1100,200
44440058,Nemeses Keystone,EARTH,1,Rock,700,0
46606977,Nemeses Umbrella,WATER,3,Aqua,1500,400
43944080,Nemleria Dream Defender - Couette,LIGHT,10,Beast,2000,2500
17550376,Nemleria Dream Defender - Oreiller,LIGHT,10,Beast,2500,2000
52382379,Nemleria Dream Devourer - Reveil,DARK,10,Beast,2500,2500
90963488,Nemuriko,DARK,3,Spellcaster,800,700
49563947,Neo Aqua Madoor,WATER,6,Spellcaster,1200,3000
16587243,Neo Bug,EARTH,4,Insect,1800,1700
65156847,Neo Flamvell Garuda,FIRE,3,Pyro,1200,1800
2377034,Neo Flamvell Hedgehog,FIRE,3,Pyro,800,200
816427,Neo Flamvell Lady,FIRE,4,Pyro,1600,200
66378485,Neo Flamvell Origin,FIRE,2,Pyro,500,200
91554542,Neo Flamvell Sabre,FIRE,4,Pyro,1500,200
39761138,Neo Flamvell Shaman,FIRE,3,Pyro,1700,200
45885288,Neo Kaiser Glider,LIGHT,6,Dragon,2400,2200
54332792,Neo Kaiser Sea Horse,LIGHT,4,Dragon,1700,1650
85840608,Neo Space Connector,LIGHT,4,Warrior,800,1800
19594506,Neo Space Pathfinder,LIGHT,4,Warrior,1800,800
50930991,Neo the Magic Swordsman,LIGHT,4,Spellcaster,1700,1000
12510878,"Neo-Parshath, the Sky Paladin",LIGHT,7,Fairy,2300,2000
54959865,Neo-Spacian Air Hummingbird,WIND,3,Winged Beast,800,600
17955766,Neo-Spacian Aqua Dolphin,WATER,3,Warrior,600,800
43237273,Neo-Spacian Dark Panther,DARK,3,Beast,1000,500
89621922,Neo-Spacian Flare Scarab,FIRE,3,Insect,500,500
17732278,Neo-Spacian Glow Moss,LIGHT,3,Plant,300,900
80344569,Neo-Spacian Grand Mole,EARTH,3,Rock,900,300
5126490,Neos Wiseman,LIGHT,10,Spellcaster,3000,3000
46518210,"Nephilabyss, the Ogdoadic Overlord",DARK,10,Reptile,2200,3100
21565445,"Neptabyss, the Atlantean Prince",WATER,1,Sea Serpent,800,0
19505896,Nettles,EARTH,2,Plant,1200,400
73413514,Neverending Nightmare Absorber,WATER,2,Fairy,0,0
10807219,Newbee!,LIGHT,2,Insect,0,0
4335645,Newdoria,DARK,4,Fiend,1200,800
54862960,Ni-Ni the Mirror Mikanko,WATER,3,Spellcaster,0,0
27204311,"Nibiru, the Primal Being",LIGHT,11,Rock,3000,600
49275969,"Nidhogg, Generaider Boss of Ice",WATER,9,Wyrm,2100,2600
16226786,Night Assailant,DARK,3,Fiend,200,500
88724332,Night Dragolich,DARK,4,Wyrm,1700,0
51126152,Night Express Knight,EARTH,10,Machine,3000,3000
78402798,Night Lizard,WATER,4,Aqua,1150,1300
20295753,Night Sword Serpent,WATER,4,Reptile,500,600
49826746,Night Wing Sorceress,WIND,3,Spellcaster,1300,1200
36107810,Night's End Sorcerer,DARK,2,Spellcaster,1300,400
58143852,Nightmare Apprentice,DARK,6,Illusion,2000,1700
59290628,Nightmare Horse,DARK,2,Zombie,500,400
40221691,Nightmare Magician,DARK,7,Illusion,2500,2000
81306586,Nightmare Penguin,WATER,4,Aqua,900,1800
88643173,Nightmare Scorpion,EARTH,3,Insect,900,800
66569334,Nightmell the Dark Bonder,WIND,4,Psychic,1500,1500
24701235,Nikitama,LIGHT,4,Fairy,800,1800
88686573,Nimble Angler,WATER,2,Fish,600,100
68353324,Nimble Beaver,WATER,2,Beast,400,200
46384403,Nimble Manta,WATER,2,Fish,800,100
22567609,Nimble Momonga,EARTH,2,Beast,1000,100
57844634,Nimble Musasabi,EARTH,2,Beast,800,100
2843014,Nimble Sunfish,WATER,2,Fish,1000,100
11987744,Nin-Ken Dog,WIND,4,Beast-Warrior,1800,1000
27198001,Nine-Tailed Fox,FIRE,6,Zombie,2200,2000
95027497,Ninja Grandmaster Hanzo,DARK,4,Warrior,1800,1000
4041838,Ninja Grandmaster Sasuke,LIGHT,4,Warrior,1800,1000
96182448,Nitro Synchron,FIRE,2,Machine,300,100
7805359,Niwatori,EARTH,3,Winged Beast,900,800
92125819,Noble Knight Artorigus,LIGHT,4,Warrior,1800,1800
30575681,Noble Knight Bedwyr,LIGHT,4,Warrior,1600,1500
47120245,Noble Knight Borz,LIGHT,4,Warrior,1700,900
57690191,Noble Knight Brothers,LIGHT,4,Warrior,1200,2400
42472002,Noble Knight Custennin,LIGHT,4,Warrior,1000,2000
53550467,Noble Knight Drystan,LIGHT,4,Warrior,1800,800
93085839,Noble Knight Eachtar,DARK,5,Warrior,1600,2000
19680539,Noble Knight Gawayn,LIGHT,4,Warrior,1900,500
13391185,Noble Knight Gwalchavad,LIGHT,4,Warrior,1500,1800
88923963,Noble Knight Iyvanne,LIGHT,4,Warrior,1700,1600
18426196,Noble Knight Joan,LIGHT,4,Warrior,1900,1300
59057152,Noble Knight Medraut,LIGHT,4,Warrior,1700,1000
5361816,Noble Knight Pellinore,LIGHT,4,Warrior,1900,500
73359475,Noble Knight Peredur,LIGHT,4,Warrior,1900,300
34242278,Noble Knight's Shield-Bearer,LIGHT,4,Warrior,800,1300
